symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_type,holding_sessions
KRW-BTC,2026-08-23 17:00:00,2026-08-23 17:00:00,104102025.0,106144901.0,19,36817298.20300007,EXIT_RULE,1
KRW-SOL,2026-08-26 09:00:00,2026-08-27 05:00:00,134567.25,141729.1,14909,104716370.5089252,EXIT_RULE,6
KRW-XRP,2026-08-26 09:00:00,2026-08-27 05:00:00,1994.9969999999998,1975.0120000000002,1005695,-22095123.67562723,EXIT_RULE,6
