symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_type,holding_sessions
KRW-DOGE,2024-05-03 00:00:00,2024-05-03 00:00:00,185.69279999999998,207.29630000000003,4367671,93498756.90080702,EXIT_RULE,1
KRW-BTC,2024-05-09 00:00:00,2024-05-13 00:00:00,85914936.0,87884036.0,19,35761809.76600003,EXIT_RULE,5
KRW-ETH,2024-05-08 00:00:00,2024-05-15 00:00:00,4231114.5,4217890.0,497,-8672154.118249893,EXIT_RULE,8
KRW-ETH,2024-05-15 00:00:00,2024-05-15 00:00:00,4055026.5,4217890.0,417,66189176.409749985,EXIT_RULE,1
KRW-SOL,2024-05-27 00:00:00,2024-06-04 00:00:00,228114.0,237181.35,9315,82295252.15737486,EXIT_RULE,9
KRW-DOGE,2024-05-31 00:00:00,2024-06-04 00:00:00,222.01094999999998,223.28830000000002,7657272,8076127.64987731,EXIT_RULE,5
KRW-ETH,2024-06-11 00:00:00,2024-06-15 00:00:00,5137567.5,5059469.0,266,-22130406.854500055,EXIT_RULE,5
KRW-SOL,2024-06-09 00:00:00,2024-06-16 00:00:00,223711.8,213543.17500000002,7663,-79597515.81171227,EXIT_RULE,8
KRW-DOGE,2024-06-08 00:00:00,2024-06-25 00:00:00,210.00495,178.31080000000003,10204711,-325410966.143399,EXIT_RULE,18
KRW-SOL,2024-06-21 00:00:00,2024-06-25 00:00:00,189294.59999999998,193103.40000000002,7841,28365609.441000223,EXIT_RULE,5
KRW-ETH,2024-06-24 00:00:00,2024-06-27 00:00:00,4823410.5,4860568.5,246,7949738.583000183,EXIT_RULE,4
KRW-BTC,2024-06-12 00:00:00,2024-06-30 00:00:00,95376664.5,87876040.0,11,-83514759.37475002,EXIT_RULE,19
KRW-ETH,2024-07-04 00:00:00,2024-07-10 00:00:00,4675336.5,4394801.5,438,-124860690.22200012,EXIT_RULE,7
KRW-XRP,2024-08-03 00:00:00,2024-08-07 00:00:00,790.395,853.5730000000001,1544701,96321400.27121615,EXIT_RULE,5
KRW-BTC,2024-08-01 00:00:00,2024-08-08 00:00:00,90391173.0,86353801.5,22,-90766367.71950006,EXIT_RULE,8
KRW-SOL,2024-08-01 00:00:00,2024-08-08 00:00:00,240270.07499999998,228285.80000000002,8420,-102880215.73374939,EXIT_RULE,8
KRW-XRP,2024-08-27 00:00:00,2024-09-09 00:00:00,789.5946,730.6345,2537763,-151555750.83705163,EXIT_RULE,14
KRW-DOGE,2024-11-04 00:00:00,2024-11-05 00:00:00,211.30559999999997,235.882,7471707,181957032.55418372,EXIT_RULE,2
KRW-SOL,2024-11-02 00:00:00,2024-11-06 00:00:00,232666.275,257271.30000000002,8482,206621996.79442525,EXIT_RULE,5
KRW-BTC,2024-11-04 00:00:00,2024-11-06 00:00:00,96034993.5,104032957.5,16,126366880.39199996,EXIT_RULE,3
KRW-BTC,2024-11-26 00:00:00,2024-11-29 00:00:00,129855895.5,134474729.0,15,67300022.81625009,EXIT_RULE,4
KRW-SOL,2024-11-26 00:00:00,2024-12-05 00:00:00,327263.55,333633.10000000003,6344,38312061.026200294,EXIT_RULE,10
KRW-SOL,2024-12-10 00:00:00,2024-12-12 00:00:00,309804.825,323887.97500000003,6770,93197875.37200022,EXIT_RULE,3
KRW-ADA,2024-12-10 00:00:00,2024-12-12 00:00:00,1435.7175,1603.198,1460982,242466095.42848992,EXIT_RULE,3
KRW-ETH,2024-12-11 00:00:00,2024-12-12 00:00:00,5197597.5,5541228.0,161,54460035.04725003,EXIT_RULE,2
KRW-DOT,2024-12-10 00:00:00,2024-12-23 00:00:00,12106.05,11114.44,173265,-173822955.74992466,EXIT_RULE,14
KRW-DOGE,2024-12-19 00:00:00,2024-12-24 00:00:00,528.8643,500.84945000000005,3320385,-94729610.76214647,EXIT_RULE,6
KRW-SOL,2024-12-22 00:00:00,2024-12-24 00:00:00,281440.64999999997,293303.275,2997,34691033.353387594,EXIT_RULE,3
KRW-ETH,2024-12-20 00:00:00,2024-12-25 00:00:00,5173585.5,5204396.5,203,5201267.827000022,EXIT_RULE,6
KRW-BTC,2024-12-23 00:00:00,2024-12-25 00:00:00,144874401.0,148006959.5,4,11944471.278999925,EXIT_RULE,3
KRW-ADA,2024-12-19 00:00:00,2025-01-01 00:00:00,1426.713,1376.3115,1230824,-63760390.749593735,EXIT_RULE,14
KRW-XRP,2024-12-27 00:00:00,2025-01-01 00:00:00,3244.6214999999997,3477.2605000000003,548913,125853707.19986725,EXIT_RULE,6
KRW-BTC,2024-12-30 00:00:00,2025-01-01 00:00:00,139900915.5,141249340.0,10,12078493.722499847,EXIT_RULE,3
KRW-ADA,2025-01-01 00:00:00,2025-01-01 00:00:00,1261.6305,1376.3115,907564,102883296.48735619,EXIT_RULE,1
KRW-DOT,2025-01-01 00:00:00,2025-01-01 00:00:00,9912.954,10514.74,115506,68330133.10441804,EXIT_RULE,1
KRW-ADA,2025-01-09 00:00:00,2025-01-11 00:00:00,1420.7099999999998,1489.255,1535341,103006054.55846834,EXIT_RULE,3
KRW-DOGE,2025-01-10 00:00:00,2025-01-14 00:00:00,485.0424,528.03585,1799371,76449715.30805957,EXIT_RULE,5
KRW-ETH,2025-01-09 00:00:00,2025-01-15 00:00:00,4988493.0,5054471.5,437,26638216.756750107,EXIT_RULE,7
