symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_type,holding_sessions
KRW-ETH,2024-01-11 00:00:00,2024-01-22 00:00:00,3529764.0,3307747.3982252846,747,-168400212.03294992,STOP,12
KRW-BTC,2024-02-08 00:00:00,2024-02-14 00:00:00,60272121.0,69759893.11237654,43,405178512.5287752,TARGET,7
KRW-SOL,2024-02-14 00:00:00,2024-02-24 00:00:00,152626.275,137359.95286828882,8743,-134741129.19267702,STOP,11
KRW-ETH,2024-02-13 00:00:00,2024-02-25 00:00:00,3570784.5,4208154.590129,467,295835449.8126981,TARGET,13
KRW-BTC,2024-02-15 00:00:00,2024-02-28 00:00:00,70230097.5,81566010.01193546,19,213940274.70541048,TARGET,14
KRW-ADA,2024-02-11 00:00:00,2024-02-29 00:00:00,746.1728999999999,959.8014329257014,2794239,594545728.2067492,TARGET,19
KRW-ETH,2024-02-26 00:00:00,2024-02-29 00:00:00,4293145.5,4854826.95731786,411,228971170.6176617,TARGET,4
KRW-DOGE,2024-02-28 00:00:00,2024-02-29 00:00:00,134.46720000000002,182.88253935744038,10507116,507038371.54599214,TARGET,2
KRW-DOT,2024-02-14 00:00:00,2024-03-02 00:00:00,9973.9845,12553.926747220326,133795,343676312.0241828,TARGET,18
KRW-DOGE,2024-03-02 00:00:00,2024-03-03 00:00:00,195.39765,178.76584721879271,10114383,-170112639.7673409,STOP,2
KRW-DOT,2024-03-03 00:00:00,2024-03-03 00:00:00,13206.6,11963.180498759872,145128,-182281405.32808924,STOP,1
KRW-DOGE,2024-03-04 00:00:00,2024-03-05 00:00:00,213.80685,192.73971051071925,10483658,-222991732.99464965,STOP,2
KRW-BTC,2024-03-05 00:00:00,2024-03-05 00:00:00,95547750.0,91160153.08757336,18,-80657115.55146742,STOP,1
KRW-ETH,2024-03-05 00:00:00,2024-03-05 00:00:00,5078538.0,4829051.437481968,353,-89817446.10458088,STOP,1
KRW-SOL,2024-02-29 00:00:00,2024-03-12 00:00:00,167383.65,217675.54518634966,8602,430954742.7944834,TARGET,13
KRW-XRP,2024-03-12 00:00:00,2024-03-14 00:00:00,1006.503,927.7793540162987,1720024,-137070066.49531198,STOP,3
KRW-DOT,2024-03-14 00:00:00,2024-03-15 00:00:00,16238.115,14722.829029404345,87296,-133629787.3741138,STOP,2
KRW-ETH,2024-03-07 00:00:00,2024-03-17 00:00:00,5408703.0,5078926.704599247,399,-133673023.99096775,STOP,11
KRW-BTC,2024-03-12 00:00:00,2024-03-17 00:00:00,100454202.0,95168916.67530388,17,-91512647.02857423,STOP,6
KRW-SOL,2024-03-14 00:00:00,2024-03-17 00:00:00,233416.65,292403.5074195716,6072,356571808.2537129,TARGET,4
KRW-SOL,2024-03-18 00:00:00,2024-03-19 00:00:00,295247.55,267705.6772484823,8498,-236442822.90497637,STOP,2
KRW-ADA,2024-03-01 00:00:00,2024-04-03 00:00:00,919.4595,825.7674974729582,2686805,-254076683.1611414,STOP,34
KRW-ETH,2024-04-09 00:00:00,2024-04-10 00:00:00,5262630.0,4946649.251411773,458,-147057107.80198097,STOP,2
KRW-DOGE,2024-03-28 00:00:00,2024-04-13 00:00:00,274.03695,238.1467831201669,8983551,-324721758.90741897,STOP,17
KRW-BTC,2024-04-09 00:00:00,2024-04-13 00:00:00,102101025.0,95200841.61903985,23,-160973189.22820234,STOP,5
KRW-DOT,2024-05-22 00:00:00,2024-06-07 00:00:00,10505.25,9007.458812986893,128532,-193768100.59374404,STOP,17
KRW-SOL,2024-05-18 00:00:00,2024-06-11 00:00:00,234667.275,206036.8605805548,11840,-341593075.208868,STOP,25
KRW-DOGE,2024-05-26 00:00:00,2024-06-11 00:00:00,241.62075,192.491221371697,4470713,-220614417.33935988,STOP,17
KRW-BTC,2024-05-21 00:00:00,2024-06-24 00:00:00,97308630.0,87436759.56955197,22,-219213348.7551217,STOP,35
KRW-ETH,2024-05-21 00:00:00,2024-07-04 00:00:00,4994496.0,4562174.836923665,445,-194509276.8301847,STOP,45
KRW-ADA,2024-07-14 00:00:00,2024-07-25 00:00:00,618.5091,552.5134612476895,4114420,-273942815.3185053,STOP,12
KRW-DOGE,2024-07-21 00:00:00,2024-08-02 00:00:00,187.99395,156.42786040382273,4945203,-156952338.85432184,STOP,13
KRW-BTC,2024-07-16 00:00:00,2024-08-03 00:00:00,91207581.0,85015748.65512879,16,-100479104.15518045,STOP,19
KRW-SOL,2024-07-16 00:00:00,2024-08-03 00:00:00,224061.975,198609.01331339078,6814,-174876520.98973918,STOP,19
KRW-XRP,2024-07-14 00:00:00,2024-08-05 00:00:00,737.3685,669.5673497442336,3451200,-236423138.2650199,STOP,23
KRW-ADA,2024-08-25 00:00:00,2024-09-01 00:00:00,526.96335,450.4512586793672,4471594,-344316309.12663484,STOP,8
KRW-DOGE,2024-09-22 00:00:00,2024-10-21 00:00:00,146.57325,203.67020764711336,10011912,569896412.0923567,TARGET,30
KRW-DOGE,2024-10-29 00:00:00,2024-11-03 00:00:00,225.01245,208.06188432678323,4942279,-84844611.8588512,STOP,6
KRW-ADA,2024-09-25 00:00:00,2024-11-04 00:00:00,513.75675,449.11279730399656,1714469,-111655457.92971277,STOP,41
