symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_type,holding_sessions
KRW-ADA,2026-01-06 00:00:00,2026-01-19 00:00:00,611.3055,543.2814814525325,2900950,-199008976.15719843,STOP,14
KRW-DOT,2026-01-03 00:00:00,2026-01-25 00:00:00,3132.5655,2757.988739980156,1179389,-445245337.860312,STOP,23
KRW-BTC,2026-01-06 00:00:00,2026-01-25 00:00:00,136142037.0,129656401.28754984,13,-86040954.11072111,STOP,20
KRW-DOT,2026-02-26 00:00:00,2026-03-24 00:00:00,2394.1965,2055.628871863467,1437493,-489886891.88450766,STOP,27
KRW-SOL,2026-03-16 00:00:00,2026-04-02 00:00:00,135567.75,120915.21633773985,16265,-240409307.7404027,STOP,18
KRW-BTC,2026-03-05 00:00:00,2026-05-03 00:00:00,105426687.0,116531705.0,26,285845008.9039998,TIME_EXIT,60
KRW-ETH,2026-03-16 00:00:00,2026-05-14 00:00:00,3201600.0,3371313.5,688,114501805.75600004,TIME_EXIT,60
KRW-XRP,2026-03-16 00:00:00,2026-05-14 00:00:00,2128.0635,2191.9035,1036197,63912648.0572505,TIME_EXIT,60
KRW-XRP,2026-05-15 00:00:00,2026-05-17 00:00:00,2195.097,2061.848623962009,996932,-134961512.67770052,STOP,3
KRW-BTC,2026-05-06 00:00:00,2026-05-18 00:00:00,119801871.0,114543800.74684319,17,-91379132.51351404,STOP,13
KRW-ADA,2026-05-06 00:00:00,2026-05-22 00:00:00,388.194,362.2618653999739,5404730,-142184191.50150084,STOP,17
KRW-SOL,2026-04-17 00:00:00,2026-05-28 00:00:00,131465.7,119818.61774706516,14192,-167078504.85238433,STOP,42
KRW-ADA,2026-07-05 00:00:00,2026-07-08 00:00:00,290.145,255.12792398653534,9047651,-319289002.3682895,STOP,4
KRW-SOL,2026-07-02 00:00:00,2026-07-28 00:00:00,117858.9,105526.95043813936,27841,-346443450.4827857,STOP,27
KRW-BTC,2026-07-22 00:00:00,2026-07-28 00:00:00,97267609.5,92464994.24937034,26,-127334520.36511326,STOP,7
KRW-ADA,2026-08-03 00:00:00,2026-08-17 00:00:00,272.136,244.29999588235918,11475360,-322391312.6962652,STOP,15
KRW-BTC,2026-08-20 00:00:00,2026-08-21 00:00:00,95394673.5,106054286.09573379,32,337884419.7099495,TARGET,2
KRW-DOGE,2026-08-20 00:00:00,2026-08-21 00:00:00,103.0515,121.57710516778455,29678487,546478613.570076,TARGET,2
KRW-SOL,2026-08-20 00:00:00,2026-08-22 00:00:00,117458.7,137434.0963757909,26038,516800921.5168271,TARGET,3
KRW-XRP,2026-08-21 00:00:00,2026-08-22 00:00:00,1748.874,2126.2879081219285,350551,131623601.96502316,TARGET,2
KRW-DOT,2026-08-22 00:00:00,2026-08-25 00:00:00,1290.645,1188.3951865972795,1463957,-151503934.19683194,STOP,4
KRW-ADA,2026-08-22 00:00:00,2026-08-26 00:00:00,315.1575,282.951129918731,5995253,-194878243.12776136,STOP,5
KRW-ETH,2026-08-20 00:00:00,2026-08-27 00:00:00,3097548.0,3457270.5,987,351811304.57025003,TIME_EXIT,8
KRW-SOL,2026-08-27 00:00:00,2026-08-27 00:00:00,141870.9,146926.5,18919,92915017.39470005,TIME_EXIT,1
