symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_type,holding_sessions
KRW-SOL,2024-07-03 00:00:00,2024-07-04 00:00:00,216308.1,193384.5779892849,10933,-252862451.16737676,STOP,2
KRW-DOT,2024-07-03 00:00:00,2024-07-04 00:00:00,9188.592,8341.632550351997,257395,-220259223.61621714,STOP,2
KRW-XRP,2024-07-13 00:00:00,2024-07-17 00:00:00,668.5341000000001,828.1183231224763,4048006,642968663.7107654,TARGET,5
KRW-ETH,2024-07-16 00:00:00,2024-07-25 00:00:00,4902450.0,4518068.634946979,331,-128789327.6666336,STOP,10
KRW-ADA,2024-07-13 00:00:00,2024-08-01 00:00:00,585.8928000000001,522.0263167667426,4618985,-297557058.947947,STOP,20
KRW-BTC,2024-07-16 00:00:00,2024-08-03 00:00:00,91207581.0,85015748.65512879,17,-106759048.16487908,STOP,19
KRW-DOGE,2024-07-16 00:00:00,2024-08-03 00:00:00,175.58775,155.7054467223772,9247446,-185392333.88886857,STOP,19
KRW-XRP,2024-08-24 00:00:00,2024-09-04 00:00:00,816.408,734.8238535617922,3296307,-271483061.2020488,STOP,12
KRW-ADA,2024-09-25 00:00:00,2024-10-01 00:00:00,513.75675,470.5751554109977,2641636,-115370178.10235476,STOP,7
KRW-XRP,2024-09-15 00:00:00,2024-10-02 00:00:00,798.9993000000001,733.7102861191216,3300206,-217996324.02994204,STOP,18
KRW-ETH,2024-09-24 00:00:00,2024-10-02 00:00:00,3539769.0,3242042.5188692682,479,-144235228.32038975,STOP,9
KRW-SOL,2024-09-25 00:00:00,2024-10-03 00:00:00,202401.15,182936.83282996464,6705,-131800092.21252441,STOP,9
KRW-DOT,2024-10-21 00:00:00,2024-10-23 00:00:00,6228.1125,5774.537101259956,161993,-74448212.1765244,STOP,3
KRW-SOL,2024-10-14 00:00:00,2024-10-27 00:00:00,199349.625,247372.93326173053,10543,503954841.0375483,TARGET,14
KRW-DOGE,2024-10-17 00:00:00,2024-10-28 00:00:00,170.58525,219.95779149157954,7393037,363569376.45336294,TARGET,12
KRW-BTC,2024-09-19 00:00:00,2024-10-29 00:00:00,82644301.5,98848498.96455696,25,402836276.60811734,TARGET,41
KRW-ETH,2024-10-14 00:00:00,2024-11-07 00:00:00,3330664.5,3990536.1592377154,631,414069178.1710093,TARGET,25
KRW-DOGE,2024-11-06 00:00:00,2024-11-10 00:00:00,236.01795,333.7108499154447,9888130,963183318.2217522,TARGET,5
KRW-ADA,2024-11-08 00:00:00,2024-11-10 00:00:00,560.28,721.8960260849799,3598303,579236602.5890665,TARGET,3
KRW-BTC,2024-11-07 00:00:00,2024-11-11 00:00:00,104137042.5,122787651.84594522,17,315131498.97912836,TARGET,5
KRW-SOL,2024-11-08 00:00:00,2024-11-18 00:00:00,269834.85,347808.8143574762,7471,580236279.8064973,TARGET,11
KRW-ETH,2024-11-08 00:00:00,2024-11-27 00:00:00,3982990.5,4964449.100081119,506,494354349.4222255,TARGET,20
KRW-BTC,2024-12-16 00:00:00,2024-12-30 00:00:00,149317621.5,137774738.68576932,22,-257101437.87511873,STOP,15
KRW-ETH,2025-01-05 00:00:00,2025-01-08 00:00:00,5384691.0,4898575.931675062,375,-184221263.17154098,STOP,4
KRW-ADA,2025-01-04 00:00:00,2025-01-09 00:00:00,1605.8025,1345.9170341797226,2099647,-548766523.1855388,STOP,6
KRW-DOT,2025-01-05 00:00:00,2025-01-13 00:00:00,11325.66,9406.181897687076,178618,-344704879.7469702,STOP,9
KRW-DOGE,2025-01-04 00:00:00,2025-01-27 00:00:00,559.8798,475.93771876341555,6022041,-508621522.6152983,STOP,24
KRW-SOL,2025-01-19 00:00:00,2025-01-27 00:00:00,390195.0,344676.71129430964,4208,-193087128.95410824,STOP,9
KRW-ADA,2025-01-16 00:00:00,2025-02-02 00:00:00,1577.7885,1329.546881505769,1300953,-324841831.6482134,STOP,18
KRW-XRP,2025-01-12 00:00:00,2025-02-03 00:00:00,3853.926,3370.2874995765565,556880,-271340118.12262917,STOP,23
KRW-BTC,2025-01-19 00:00:00,2025-02-03 00:00:00,155797860.0,146382559.5500078,10,-95663906.59767199,STOP,16
KRW-SOL,2025-03-03 00:00:00,2025-03-03 00:00:00,270485.175,222909.289048964,10638,-508736639.9013972,STOP,1
KRW-XRP,2025-03-03 00:00:00,2025-03-03 00:00:00,4441.2195,3754.2109961110427,647933,-447790525.88410187,STOP,1
KRW-ADA,2025-03-03 00:00:00,2025-03-03 00:00:00,1726.863,1450.4441091408482,1666384,-463267323.890316,STOP,1
KRW-BTC,2025-03-06 00:00:00,2025-03-09 00:00:00,135057495.0,121037404.28288463,19,-268814625.1683793,STOP,4
KRW-XRP,2025-03-16 00:00:00,2025-04-06 00:00:00,3519.759,2873.237445963652,577336,-375105621.4191923,STOP,22
KRW-ADA,2025-03-25 00:00:00,2025-04-06 00:00:00,1077.5385,885.8468502539585,1140216,-219689227.8020954,STOP,13
KRW-SOL,2025-03-15 00:00:00,2025-04-07 00:00:00,196998.45,154492.7770657521,12893,-550291529.3365378,STOP,24
KRW-DOT,2025-04-25 00:00:00,2025-05-06 00:00:00,6128.0625,5462.737336481943,249885,-167702961.99427915,STOP,12
KRW-BTC,2025-03-16 00:00:00,2025-05-14 00:00:00,124075006.5,145645141.0,16,342964390.8200002,TIME_EXIT,60
KRW-ADA,2025-05-09 00:00:00,2025-05-31 00:00:00,1079.5395,956.8534420409065,1387437,-171631859.653754,STOP,23
KRW-DOT,2025-05-09 00:00:00,2025-05-31 00:00:00,6255.126,5657.263618240453,239450,-144584358.15936756,STOP,23
KRW-DOGE,2025-05-09 00:00:00,2025-06-05 00:00:00,277.83885,249.0883133866819,5390869,-156410674.21728086,STOP,28
